,Media,Desvio,Melhor Fitness
1,1238.232512820513,195.86271747081747,1440.9666666666667
2,1226.7881538461538,247.24755011469767,1444.4986666666666
3,1228.5393846153847,252.5580037363964,1447.448
4,1259.2824102564102,186.28686505761507,1436
5,1143.8224615384615,215.76790991547205,1442.0373333333334
6,1183.4127179487182,272.82738643525397,1441.904
7,1203.6613333333332,169.26280702883918,1444
8,1282.4321025641027,169.67085156006522,1435.648
9,1198.2459487179487,252.48700802760607,1449.432
10,1136.326769230769,226.47011899059314,1441.8039999999999
