,Media,Desvio,Melhor Fitness
1,1212.4782400000001,223.84053101977202,1452.3413333333333
2,1233.654813333333,196.63605896320982,1454.2986666666668
3,1238.9493333333332,190.21797680252106,1452.3173333333334
4,1206.8790266666665,227.26928542673127,1449.3733333333332
5,1240.8082933333333,201.34025539708358,1443.5133333333333
6,1237.3296,198.39420856197725,1449.6906666666666
7,1260.3195466666666,203.52631783609442,1450.3999999999999
8,1261.7386933333335,189.87362400717237,1456.3120000000001
9,1234.3351333333333,204.82644757254047,1451.84
10,1218.7738133333332,242.8609907904077,1448.128
