,Media,Desvio,Melhor Fitness
1,1179.6226666666666,192.6887447429986,1442.56
2,1190.8006153846154,230.88936382745513,1446.4533333333334
3,1151.221641025641,234.49420901647935,1448.6399999999999
4,1304.1247692307693,133.946540489674,1455.1333333333334
5,1188.8333333333335,227.2325062541227,1441.552
6,1269.4215384615384,182.73263674688968,1439
7,1175.1347692307693,230.47994826965456,1447.9080000000001
8,1245.2478974358976,194.01144512328926,1444.1386666666667
9,1253.357641025641,173.0342484130559,1451.3400000000001
10,1297.3396410256407,184.11182681902966,1453.936
