,Media,Desvio,Melhor Fitness
1,1266.3412307692308,146.87626236558856,1453.264
2,1221.2455384615384,125.95039274101546,1435
3,1191.866358974359,229.37701353558427,1447.408
4,1158.057282051282,310.31198290344423,1449
5,1214.499230769231,212.26954596268197,1442.368
6,1248.5450256410256,198.26642865790473,1447.468
7,1209.1222051282052,263.38269081194863,1448.44
8,1271.932358974359,186.59544726889234,1439.392
9,1279.7192820512823,172.10895577495697,1453.4186666666667
10,1168.0845641025642,271.06628091543007,1448
