,Media,Desvio,Melhor Fitness
1,1206.4038533333335,254.49897218124835,1452.88
2,1208.6388133333332,256.2408471100505,1448.18
3,1204.2432,262.2627883252301,1449.42
4,1275.9016666666666,188.93821239490495,1449.312
5,1222.2326,237.84869431022742,1449.2293333333334
6,1218.13856,227.60463309040904,1443.2613333333334
7,1200.16648,226.53645254882306,1443.56
8,1225.5035333333333,235.38209165474854,1451.3519999999999
9,1249.8247999999999,200.2213302290354,1449.1533333333334
10,1183.08888,248.929343625962,1453.1866666666667
