,Media,Desvio,Melhor Fitness
1,1312.9728235294117,435.83651430147944,1735
2,1343.7324705882354,390.55361264202514,1726.3529411764705
3,1333.5085882352944,468.66532483132636,1725.2941176470588
4,1266.2354705882356,479.4223897223584,1735
5,1305.0844705882353,421.34965691990186,1735
6,1332.7580588235294,413.12107303288747,1725.2941176470588
7,1281.4084117647058,435.3782916478941,1735
8,1310.6924705882352,434.8659785549493,1726.3529411764705
9,1395.017176470588,359.0918768387044,1726.3529411764705
10,1315.890294117647,426.5007665366088,1725.2941176470588
