,Media,Desvio,Melhor Fitness
1,1459.4158371040726,504.20520274516946,1725.2941176470588
2,1208.876923076923,556.5728486103884,1725.2941176470588
3,1318.8929864253391,385.54434896306316,1674.6705882352942
4,1201.1346153846155,370.7190386600591,1673.6000000000001
5,1142.273529411765,473.9893453306284,1714.6823529411765
6,1161.5825791855202,466.90317038723254,1721
7,1367.242081447964,471.34134282682186,1735
8,1347.299773755656,527.0219048521482,1735
9,1328.916742081448,410.58260468429904,1735
10,1131.272624434389,462.3971425336911,1721
