,Media,Desvio,Melhor Fitness
1,1325.8101764705882,414.7786443008677,1735
2,1377.1909411764707,399.14840569276066,1726.3529411764705
3,1327.2105294117648,551.5595163745417,1735
4,1300.2478235294118,417.80891013641707,1717.6823529411765
5,1288.009176470588,419.2169238782773,1725.2941176470588
6,1354.7554117647057,368.2868867119762,1721
7,1247.3174117647059,476.10114524806494,1735
8,1315.7258235294119,389.96928003391446,1726.3529411764705
9,1315.883176470588,380.71694200744696,1717.7117647058822
10,1359.8276470588237,434.3526428823621,1726.3529411764705
