,Media,Desvio,Melhor Fitness
1,1392.2128959276017,332.0290173310133,1692
2,1364.9352941176471,444.2105378298497,1711.3882352941177
3,1302.3891402714933,484.1721313438113,1717.6823529411765
4,1355.5398190045248,373.7410874531271,1714.6823529411765
5,1278.5004524886876,495.2084814267467,1721
6,1436.94592760181,319.5306383258169,1726.3529411764705
7,1251.2590497737556,357.145611223767,1706
8,1419.025113122172,396.72590924419256,1692
9,1209.8033936651586,555.7239498702008,1735
10,1339.3445701357464,427.1372104747998,1725.2941176470588
