,Media,Desvio,Melhor Fitness
1,11235782.809076848,1658993.2484355213,13227056.447319407
2,11292909.116820086,1813959.0164154998,13164006
3,11369075.337461509,1831003.2644658005,13214443.425566427
4,11351323.214252312,1644571.01542848,13301197.190271353
5,11408464.062877426,1563922.950546137,13237651.634804768
6,11497568.66668517,1453438.9193834083,13124814.670242872
7,11203425.934617843,2155883.6970385746,13233260.68225206
8,11498505.776663965,1366081.7441376417,13281190.45726385
9,11677874.93920116,1527535.9600462827,13142043.41425038
10,11504985.38051228,1487586.9181629275,13166368.971356833
