,Media,Desvio,Melhor Fitness
1,11628561.820482722,1255406.7631942474,13142549.250901755
2,11602397.987238245,1848868.4502471024,13276091.979204519
3,11152195.154416112,1893937.7636396906,13125819
4,11332254.397204764,1914026.9864072946,13228523.140957937
5,11925959.498344766,1174092.038659138,13119305.633979682
6,11515236.460047098,1185075.2080657848,12977560.183484692
7,11486458.348488363,1805682.5789806296,13267221.616846498
8,10496368.365892945,2328467.1574080526,13257192.265686162
9,11620611.844510015,2027902.1879985621,13077451
10,10958136.37946352,1455573.8466212223,12984649.71914515
