,Media,Desvio,Melhor Fitness
1,11433028.377782302,1627430.5324436233,13123302.64656818
2,11391351.276537092,1622026.905597373,13107868.511528408
3,11725577.472694134,1547642.7757575437,13273988.202619383
4,11534971.548900742,1530660.7290355717,13349656.91623596
5,11613991.994644724,1596841.9681219396,13238081.359213514
6,11310521.984181708,1892762.0920838197,13278889.930040693
7,11287716.737839736,1903077.516671273,13129039.140213422
8,11341719.472781932,1740155.588876376,13142710.039621778
9,11196739.436993562,1933284.3929570715,13225697.470508324
10,11250700.867298713,1832076.6835408066,13233492.086367186
