,Media,Desvio,Melhor Fitness
1,11257964.134320538,1766651.513753278,13134413.547446355
2,11710645.904021937,1490494.8877808491,13155895.269530838
3,11478169.551327117,1654971.739553245,13096373.160972834
4,11543642.795562409,1535603.0680062454,13255220.391026642
5,11382144.768833794,1741114.9543510792,13411759.992817191
6,11249392.400105352,1782541.866931002,13240542.690816779
7,11385100.742235161,1663729.7733734585,13105408.381144034
8,10991055.93399189,1936386.8548848329,13332621.551769312
9,11272803.303430073,1839223.823217158,13234105.314168558
10,11452566.928031273,1545220.5675137888,13428539.093992049
