,Media,Desvio,Melhor Fitness
1,11492837.330371374,1630378.5546634502,13236541.488413038
2,11578293.986948568,1411419.5968117847,13093174.57750844
3,11422759.230795309,1500278.7661365585,13318044.523810385
4,11500834.132918594,1587046.2714087514,13185546.629317883
5,11298711.397147538,1747568.7194908287,13229811
6,11519388.18604935,1458962.6230883037,13199979.790589897
7,11562894.384152077,1521782.1752328845,13152654.85155258
8,11459131.679678192,1437938.720957241,13201706.788358541
9,11277689.673191164,1764437.0332500883,13068150.395384733
10,11739023.74107635,1393583.207545607,13274931.377066541
