,Media,Desvio,Melhor Fitness
1,11530924.287220417,1726017.4322790042,13210893.903535817
2,11026681.853739142,1621536.656663839,13166494.060599795
3,11173310.556186415,1391887.2185152927,12939630.590825992
4,11313879.118569186,1660427.2821302076,13117216.332710667
5,11231140.222079402,1803562.7148335017,13167627.895215001
6,11692741.43701664,1568952.432676558,13249707.175420584
7,11664446.40279655,1483435.1389562003,13134863.910632586
8,11200456.357335992,1899594.4662901934,13153199.950644735
9,11445174.544473229,1507677.8829998216,13135679.812060248
10,11164521.14856945,1964906.2374329467,13110315.955309657
