,Media,Desvio,Melhor Fitness
1,11443802.981588459,1697419.4496474587,13182502.617050895
2,11065160.985095017,1601916.9041877324,13040449.686147016
3,11744957.06299902,1407907.1611522646,13198380.661559327
4,11369390.999730587,1581405.2845848878,13161733.265935529
5,11327161.97235412,1828792.9141701683,13291458.707034312
6,11161773.025575513,1976059.5628064186,13101657.92540419
7,11530768.646477912,1731390.7048623043,13077551.730867028
8,11241181.785281349,1908466.2708773895,13030622.341049751
9,11216449.854637232,1716853.7725817675,13042189.718195928
10,11043731.850283783,1626192.7077853635,13051169.568509629
