,Media,Desvio,Melhor Fitness
1,11211621.778204432,1698453.5885213695,12932669.833685188
2,11514996.792116402,1503959.5525817424,13142190.602046164
3,11232245.36553062,1787792.6663744694,12975249.779916244
4,11119182.208101692,1909084.4154627142,12987883.57021102
5,10975929.007418472,2056476.768382863,13004013.650840234
6,11375179.28700669,1682465.7839143898,12847907.8021461
7,11092548.732774653,1353137.7870369395,12914377.24780128
8,11649990.052965604,1413019.3894506758,13076966.03012876
9,11404688.04994879,1325879.103721237,13108888
10,11936134.247254113,1665497.9317185273,13081773.588151488
