,Media,Desvio,Melhor Fitness
1,11387618.057276895,1338770.5667601381,12949095.78134125
2,11738817.294485789,1663487.7164033467,13279483.710614005
3,11275304.713414203,1726115.5315572273,13055051.689590236
4,11840644.599913057,1245292.4786632403,13170249.451508233
5,11052973.10774983,1979266.7099197132,13143575.567819456
6,11519983.811193446,1618924.0182387065,13252456.164653087
7,11586602.28203277,1360684.809181057,13056722.664008662
8,11470736.682344304,1814917.140779215,13119864.755797777
9,11628792.285660237,1499842.8197330055,13206025.582266582
10,11926236.183985408,881860.5326136689,12894112.20554544
