,Media,Desvio,Melhor Fitness
1,11625751.670140916,1696678.6084062476,13256022.931789862
2,11272744.632424723,1639691.1908961008,13270206.902963378
3,11267649.560160568,1859144.9001858924,13227308
4,11488293.519216798,1708821.7423473399,13153216.030767716
5,11540896.715978714,1629165.1507484962,13304385.337854965
6,11383856.584893161,1464751.8344327656,13108718.970165268
7,11605339.03593697,1758643.9384363717,13238617.140841607
8,11389813.905146405,1701492.0328579207,13270715.74625323
9,11213079.15500898,1569686.5486459075,13124525.061832115
10,11440921.094623819,1784116.217893373,13306688.969389524
