,Media,Desvio,Melhor Fitness
1,11166707.762670746,1725724.836798998,13243825.807151422
2,11685424.136019874,1409210.6015368942,13147860.733596494
3,11332388.368008325,1858195.3600483148,13224080.716866795
4,10905667.081584208,2137580.449164212,13277009.54448735
5,10859582.258832345,1922446.1711680787,13240839.177224874
6,11806249.349570967,1606615.8658554936,13183592.807392359
7,11537571.120017502,1723046.2748463384,13355660.567751843
8,11422982.430833338,1454170.20821977,13218685.7260102
9,11308974.716270862,1454417.6776287977,13185792.809613565
10,11097461.15529795,2120596.726809409,13142913.435020251
