,Media,Desvio,Melhor Fitness
1,11220511.287042044,1975060.0063423032,13426205.01815252
2,11328564.505195314,1520697.959695959,13155260.04642702
3,11254546.956585782,1812359.968627938,13131115.043559363
4,11249194.311545474,1633553.757522289,13276326.024481822
5,11591163.327882776,1326167.5897579326,13245415.083369767
6,11596088.68694583,1455763.3550083984,13136354.278476246
7,11042979.342917696,1909313.4594489606,13086079.46109416
8,11188216.283718329,1776415.6843315037,13215130.218098804
9,11345929.461124768,1687597.6518386614,13100520.69455871
10,11273935.1580921,1961863.224045551,13250317.71378709
