,Media,Desvio,Melhor Fitness
1,647.3857692307693,280.1234449103851,1151.826923076923
2,567.3619230769231,326.31334825457634,1151.826923076923
3,630.7609615384615,267.36868504490303,931.7307692307693
4,586.8282692307693,289.71869205987235,1170.2403846153845
5,599.8642307692307,292.9331054841864,1143.0192307692307
6,537.1807692307692,324.25834966871963,1170.2403846153845
7,647.8353846153846,282.2050775085339,1161.5384615384617
8,650.0880769230769,292.72443033169907,1170.2403846153845
9,613.0334615384616,314.5892319640827,1170.2403846153845
10,594.5553846153846,317.9669701453319,1170.2403846153845
