,Media,Desvio,Melhor Fitness
1,0.0004111383914960598,0.004090775338250931,7.860379014346108e-14
2,0.05964021214023802,0.40646128579265883,7.038813976123492e-13
3,0.09644452774875259,0.5484128126634538,1.8207657603852567e-14
4,0.0728335996521218,0.43723751963564733,2.6334490144108713e-13
5,5.429612315310806e-13,4.423285185597582e-13,3.952393967665557e-14
6,0.061264690434534724,0.4288914008513849,4.440892098500626e-16
7,0.040880132964970936,0.2975773166657223,2.1330606303493482e-07
8,0.014353512700854285,0.14249148915113607,4.440892098500626e-16
9,0.03481585302498336,0.29993638803412404,0.003571863438491807
10,0.02763514164801901,0.27496618762429387,4.440892098500626e-16
11,0.009547322929476732,0.07369645595580329,4.440892098500626e-16
12,0.06588293535466005,0.4240840884647602,4.440892098500626e-16
