,Media,Desvio,Melhor Fitness
1,9.906605450501397e-16,1.281823402245088e-15,4.440892098500626e-16
2,1.2639462126501783e-15,1.4968472478739983e-15,4.440892098500626e-16
3,3.2386981985155217e-11,0.0,3.2386981985155217e-11
4,0.0839481774366261,0.4197408871831085,3.9968028886505635e-15
5,0.12468339822966637,0.6234169910033872,8.44169179003984e-12
6,0.10960892805806825,0.5480446402900793,2.1760371282653068e-14
7,0.10048660748048951,0.011341647902262615,0.09302019790319394
8,0.0008554636502049803,0.0001600539091836146,0.0007237504396369054
9,4.440892098500626e-16,0.0,4.440892098500626e-16
10,7.739918108138856e-11,5.449869113045554e-11,3.574474050083154e-12
11,1.1512158747651623e-14,1.1350406239399884e-15,1.1102230246251565e-14
12,0.12285933585742254,0.614296679280235,5.3734794391857577e-14
