,Media,Desvio,Melhor Fitness
1,0.21429436800191556,0.7308225386402516,7.139578262371771e-06
2,0.26991550068988973,0.7755453564791811,7.606804075521723e-12
3,0.27033449282306826,0.8213815079747924,2.8466118351389014e-13
4,0.12013087528176347,0.5390841004239986,4.8515222950129555e-09
5,0.29495491850509065,0.800472116831593,6.470379787515412e-13
6,0.37678902278427256,0.9277918543442181,9.987566329527908e-13
7,0.22607121222465895,0.7255506432467398,8.994117894900455e-09
8,0.17973327198400452,0.6460124856494224,3.241851231905457e-14
9,0.2151681719625909,0.7504458474993615,1.4027254913173692e-09
10,0.1175982425847784,0.5364490356982184,9.773959419590028e-12
11,0.29896220228882614,0.8418512393773131,1.727440412935266e-10
12,0.24949346927909435,0.8196157381281202,8.551781505161671e-11
