,Media,Desvio,Melhor Fitness
1,0.6965996193255275,1.1947388105061272,1.78152391061559e-07
2,0.46336027256846213,0.9338711731194151,0.07091698949732761
3,0.3837529034670938,0.8929285660104106,4.300357092645868e-08
4,0.4257018393890545,1.0357667267818194,0.0003841835988613873
5,0.42984555665817653,0.9875121636403532,4.011468793141404e-06
6,0.2895512008092571,0.8210185297334575,2.388067017422557e-05
7,0.8150586954836565,1.2968780154410418,5.5960112099739945e-09
8,0.13255590991366745,0.5340204380233123,9.763813584307002e-07
9,0.48085838720431257,1.0037797535268975,1.0737720370634918e-06
10,0.3410131565227726,0.8821536697819097,2.1907166303236636e-08
11,0.5862060031189182,1.1397830640552213,2.2995106707668356e-08
12,0.2805108447868685,0.7844973129962106,0.00014703036900387545
