,Media,Desvio,Melhor Fitness
1,0.16034908931380878,0.6634382043386917,8.266598204942355e-05
2,0.02245950949961249,0.19688851152393966,3.7579313567626116e-06
3,0.06419475119835599,0.4166949004797343,2.8287637565682644e-08
4,0.0336880405144217,0.2886000394383997,4.7205606414468804e-05
5,0.06909987339474462,0.44365489250749607,1.784332625209828e-06
6,8.693921601112353e-06,5.8014441340188595e-06,1.3666948501800391e-06
7,0.0003098728309497985,0.00025500560198948776,2.1173000210428228e-05
8,5.368590493448622e-05,0.0,5.368590493448622e-05
9,0.03874000122870515,0.34781955691479305,7.388521642726076e-05
10,0.03825695607460645,0.34640700750882886,1.7709285815570297e-07
11,0.043244280273374396,0.3692143587400888,5.504590060656511e-06
12,0.10445076027773484,0.5625083171891557,2.760508164278974e-07
