,Media,Desvio,Melhor Fitness
1,0.12658299280243365,0.5964809412283926,4.440892098500626e-16
2,0.1007383086893279,0.5119042037872533,4.440892098500626e-16
3,0.2539065610977423,0.8080243294656226,4.440892098500626e-16
4,0.33412769165857004,0.8981256597367181,4.440892098500626e-16
5,0.0941551611474511,0.4693773651321551,3.8835601401387976e-12
6,0.184919517972572,0.6734492500455349,4.440892098500626e-16
7,0.1291354843055117,0.6066495878826461,4.440892098500626e-16
8,0.12572515353473454,0.49613734022110284,3.9968028886505635e-15
9,0.3040824065182621,0.8382477414871121,4.440892098500626e-16
10,0.1368408871801792,0.6419595889353243,4.440892098500626e-16
11,0.33658223791491876,0.9166012988962019,4.440892098500626e-16
12,0.23788197870618874,0.8174298229751468,4.440892098500626e-16
