,Media,Desvio,Melhor Fitness
1,0.29651821111365595,0.8812825467419833,1.3135702130462334e-06
2,0.35956838359193577,0.9641571277506586,8.32122986071937e-07
3,0.10779950920830557,0.5167954801662235,1.4084679819337254e-05
4,0.36799084834969564,0.9329926376857468,0.0002025079332423907
5,0.10900768867756368,0.49861657846238405,0.00021375864171391257
6,0.2692016469889091,0.8871644731046944,1.1686029111945828e-05
7,0.40174711324068785,1.0385837477185196,5.704099298231569e-06
8,0.26905054487546504,0.8724707022340386,9.963877278806876e-09
9,0.20882613949806986,0.7040022453577176,2.500660589710435e-07
10,0.11103062024477388,0.4621903778758226,0.00914611809101773
11,0.2468857217881014,0.7855313036821785,1.4757612920579533e-05
12,0.3726007561059578,0.8937021103683375,0.015199372967753977
