,Media,Desvio,Melhor Fitness
1,1.4798961157973908e-07,6.271021345544673e-08,7.638062315962202e-08
2,3.4460008180303704e-10,5.401695580760059e-12,3.281930283094425e-10
3,6.8839664320030636e-06,0.0,6.8839664320030636e-06
4,7.58549931862127e-09,4.2299193134280067e-10,7.121837786172591e-09
5,0.15630648194089583,0.6813234765539695,1.5656402441166506e-07
6,0.12475855454126125,0.03362844481691551,0.08955064099806309
7,5.476225203042291e-06,2.410160689261668e-06,1.9647798947808326e-06
8,3.789024458633605e-07,0.0,3.789024458633605e-07
9,1.0275734760444353e-09,5.323101861889989e-10,7.463230033977197e-11
10,0.062358711800085675,0.399284834055291,3.234210734781584e-07
11,0.3247179983252019,0.948164884584679,5.4047686326441635e-09
12,0.03036210670898587,0.00034843797638639285,0.030038068488743352
