,Media,Desvio,Melhor Fitness
1,33.819526627218934,14.958030989480033,51
2,34.96597633136095,14.583452843131568,50.76923076923077
3,40.63905325443787,9.296750604039278,51
4,35.989644970414204,12.571577305589857,51
5,33.7085798816568,13.395591521872433,50.76923076923077
6,35.81065088757396,10.79148652903064,50.76923076923077
7,34.41863905325444,16.47528640829093,51
8,38.83431952662722,10.64407285275315,51
9,35.637573964497044,14.050781548233266,51
10,37.65976331360947,10.701970285480932,50.76923076923077
