,Media,Desvio,Melhor Fitness
1,39.97041420118343,10.901926078779058,51
2,36.11834319526627,11.767862216312565,51
3,30.56804733727811,13.242754254579756,50.76923076923077
4,38.07248520710059,11.498923021165332,51
5,33.798816568047336,16.558510304558794,50.76923076923077
6,37.17011834319526,14.385972680153861,51
7,35.99556213017751,12.804690405186532,50.76923076923077
8,31.279585798816566,12.920811815844347,49.84615384615385
9,35.70266272189348,16.327854559374813,51
10,40.455621301775146,11.342320545457394,51
