,Media,Desvio,Melhor Fitness
1,0.5908991827548206,0.2908933636907323,0.5327205100166741
2,0.8236138737074064,0.5961539951766627,0.5327205100166741
3,2.7021021962401344,0.25418921054544136,2.6287240916733805
4,0.26526021053886634,0.42656197690432046,0.1799478151580023
5,1.1119186696089205,0.22753180345096918,1.029743838821155
6,0.5211973966814587,0.800301207605385,0.1799478151580023
7,0.5908991827548239,0.2908933636907316,0.5327205100166776
8,0.5327205100166741,0.0,0.5327205100166741
9,3.224115086018623,0.49444667321061553,3.0455419323389816
10,2.8855474576570215,0.42311879199719765,2.6287240916733805
11,2.7129995298295224,0.2762042350847312,2.63326623509078
12,0.691822187443187,0.9345504676979762,0.1799478151580023
