,Media,Desvio,Melhor Fitness
1,3.2415104133132107,2.2037033875907066,0.1799478151580023
2,3.5450453240824675,2.5306910409142893,0.1799478151580023
3,4.114683665879289,2.5297406370956503,0.1799478151580023
4,3.82208006148343,2.5005188371899143,0.1799478151580023
5,4.280545168465588,2.3681853860448667,0.1799478151580023
6,3.9887904683775823,1.8923887656737557,0.1799478151580023
7,3.956922339411427,2.0191603278898755,0.1799478151580023
8,4.557448919058936,1.9396347085721304,0.1799478151580023
9,4.691523318137085,1.8473434228969026,0.1799478151580023
10,4.383579686010486,1.4469421392773756,0.1799478151580023
11,2.5845837043775433,2.388672996366843,0.1799478151580023
12,4.115446615705588,2.1752087444591575,0.1799478151580023
