,Media,Desvio,Melhor Fitness
1,2.887143343400548,2.3704625746552863,0.1799478151580023
2,1.9682764107768367,1.655375424611754,0.1799478151580023
3,3.0318771091594234,2.205045820359289,0.1799478151580023
4,2.2698827038923506,1.8951149641918918,0.1799478151580023
5,3.063005296497221,2.2739789770934182,0.1799478151580023
6,2.151401514174875,2.39241285934779,0.1799478151580023
7,3.1202857822465435,1.8420487109940442,0.1799478151580023
8,1.7338474623347433,1.948376291180376,0.1799478151580023
9,3.709253159267183,2.305469656056481,0.5327205100166812
10,3.205860912072587,2.146409885777192,0.5327205100166812
11,1.3990482876653383,1.6917725388494318,0.5327205100166741
12,3.411482119176462,2.384729495811987,0.5327205100166812
